created_at,entry_id,0.3um/dl,0.5um/dl,1.0um/dl,2.5um/dl,5.0um/dl,10.0um/dl,PM1.0_CF_1_ug/m3,PM10_CF_1_ug/m3
2018-11-03 00:34:47 UTC,71797,3350.11,958.66,158.89,13.72,4.23,1.83,4.23,1.83
2018-11-03 00:36:07 UTC,71798,3210.14,913.61,157.39,11.93,1.68,0.18,1.68,0.18
2018-11-03 00:37:27 UTC,71799,3166.67,902.93,140.82,16.56,3.24,0.91,3.24,0.91
2018-11-03 00:38:47 UTC,71800,3215.59,904.68,155.14,16.14,4.82,1.39,4.82,1.39
2018-11-03 00:40:07 UTC,71801,3173.41,902.74,149.02,10.57,2.3,1.28,2.3,1.28
2018-11-03 00:41:27 UTC,71802,3211.77,915.09,143.45,11.11,2.57,0.86,2.57,0.86
2018-11-03 00:42:47 UTC,71803,3301.64,926.64,148.45,14.61,6,2.89,6,2.89
2018-11-03 00:44:07 UTC,71804,3342.07,964.3,159.45,10.32,2.55,0.68,2.55,0.68
2018-11-03 00:45:27 UTC,71805,3421.47,978.33,163.87,8.09,3.24,0.93,3.24,0.93
2018-11-03 00:46:47 UTC,71806,3061.5,863.43,143.64,10.93,4.23,2.93,4.23,2.93
2018-11-03 00:48:07 UTC,71807,2897.93,853.22,134.59,13.04,3.57,1.04,3.57,1.04
2018-11-03 00:49:27 UTC,71808,2987,848.58,131.38,13.73,3.8,1.89,3.8,1.89
2018-11-03 00:50:47 UTC,71809,3117.4,890.98,134.13,10.87,3.71,1.27,3.71,1.27
2018-11-03 00:52:07 UTC,71810,3043.27,863.38,132.84,10.82,2.58,0.8,2.58,0.8
2018-11-03 00:53:27 UTC,71811,2706,761.64,115.6,10.16,2.18,0.33,2.18,0.33
2018-11-03 00:54:47 UTC,71812,2706.68,773.27,120.43,9.39,1.68,0.5,1.68,0.5
2018-11-03 00:56:07 UTC,71813,2644.23,745.7,100.77,7.34,3.98,1.68,3.98,1.68
2018-11-03 00:57:27 UTC,71814,2534.09,716.37,100.98,9.24,2.98,0.91,2.98,0.91
2018-11-03 00:58:47 UTC,71815,2928,845.91,124.02,10.02,2.52,1.7,2.52,1.7
2018-11-03 01:00:08 UTC,71816,2792.8,781.09,119.2,8.82,2.36,1.41,2.36,1.41
2018-11-03 01:01:27 UTC,71817,2801.39,787.5,104.57,5.61,2.09,1.23,2.09,1.23
2018-11-03 01:02:47 UTC,71818,2610.51,733.36,102.91,9.51,3.26,0.57,3.26,0.57
2018-11-03 01:04:07 UTC,71819,2564.8,711.56,103.49,8.2,3.09,0.64,3.09,0.64
2018-11-03 01:05:27 UTC,71820,2103.51,603.02,87.79,5.49,1.91,0.3,1.91,0.3
2018-11-03 01:06:47 UTC,71821,2015.6,559.2,75.07,4.76,0.64,0.64,0.64,0.64
2018-11-03 01:08:07 UTC,71822,2035.27,568.13,76.69,6.71,1.51,0.27,1.51,0.27
2018-11-03 01:09:27 UTC,71823,2118.64,586.11,86.94,10.36,4.09,1.34,4.09,1.34
2018-11-03 01:10:47 UTC,71824,1985.59,553.59,83.3,6.02,1.09,0.23,1.09,0.23
2018-11-03 01:12:07 UTC,71825,2097.13,588.32,78.77,7.87,2.77,1.04,2.77,1.04
2018-11-03 01:13:27 UTC,71826,1996.04,563.2,83.83,6.24,1.59,0.78,1.59,0.78
2018-11-03 01:14:47 UTC,71827,2060.2,565.6,79.62,8.58,2.4,1.4,2.4,1.4
2018-11-03 01:16:07 UTC,71828,2081.67,576.37,78.3,7.54,2.61,1.72,2.61,1.72
2018-11-03 01:17:27 UTC,71829,2180.73,619.43,83.64,2.39,1.23,0.59,1.23,0.59
2018-11-03 01:18:47 UTC,71830,2042.74,579.59,74.26,3.41,1.87,0.87,1.87,0.87
2018-11-03 01:20:07 UTC,71831,2048.02,573.87,76.52,6.24,1.41,1.41,1.41,1.41
2018-11-03 01:21:27 UTC,71832,2130.4,581.02,77.73,4.56,2.58,1.91,2.58,1.91
2018-11-03 01:22:47 UTC,71833,2066.47,574.93,68.4,6.04,1.84,0.76,1.84,0.76
2018-11-03 01:24:07 UTC,71834,2059.93,580.91,70.42,6.4,2.09,0.2,2.09,0.2
2018-11-03 01:25:27 UTC,71835,2002.6,569.69,85.67,9.13,2.02,0.2,2.02,0.2
2018-11-03 01:26:47 UTC,71836,2082.53,594.84,68.2,6.29,1.62,0.8,1.62,0.8
2018-11-03 01:28:07 UTC,71837,2139.32,592.6,69.57,3.98,2.02,0.53,2.02,0.53
2018-11-03 01:29:27 UTC,71838,2013,561,76.16,5.16,1.8,0.61,1.8,0.61
2018-11-03 01:30:47 UTC,71839,2069.15,579.24,82.37,5.35,1.28,0.07,1.28,0.07
2018-11-03 01:32:07 UTC,71840,2168.22,604.43,77.48,4.87,1.57,1.24,1.57,1.24
2018-11-03 01:33:27 UTC,71841,2073.53,573.96,74.22,6.58,1.31,0.24,1.31,0.24
2018-11-03 01:34:47 UTC,71842,2181.77,607.26,72.19,6.09,2.13,1.04,2.13,1.04
2018-11-03 01:36:07 UTC,71843,2214.68,625.98,77.2,5.98,1.66,0.32,1.66,0.32
2018-11-03 01:37:27 UTC,71844,2237.94,641.91,91.34,6.98,2.36,0.91,2.36,0.91
2018-11-03 01:38:47 UTC,71845,2142.2,592.51,73.8,4.49,1.49,1.24,1.49,1.24
2018-11-03 01:40:07 UTC,71846,2174.07,615.42,89.82,6.82,2.89,0.51,2.89,0.51
2018-11-03 01:41:27 UTC,71847,2334.98,662.98,95.43,8.43,2.8,0.59,2.8,0.59
2018-11-03 01:42:47 UTC,71848,2401.09,677.18,86.02,6.8,1.32,0.75,1.32,0.75
2018-11-03 01:44:07 UTC,71849,2586.98,726.33,102.83,7.83,2.91,0.83,2.91,0.83
2018-11-03 01:45:27 UTC,71850,2345.74,665.55,73.15,3.89,0.4,0.4,0.4,0.4
2018-11-03 01:46:47 UTC,71851,2409.41,675.23,83.7,7.93,1.89,0.8,1.89,0.8
2018-11-03 01:48:07 UTC,71852,2178.89,593.98,70.17,6.21,3.64,1.28,3.64,1.28
2018-11-03 01:49:27 UTC,71853,2401.4,670.56,91.22,4.29,1.09,0.24,1.09,0.24
2018-11-03 01:50:47 UTC,71854,2261.74,638.06,86.4,5.98,0.49,0.23,0.49,0.23
2018-11-03 01:52:07 UTC,71855,2316.95,666.68,81.18,6.11,1.7,0.41,1.7,0.41
2018-11-03 01:53:27 UTC,71856,2385.13,684.09,86.26,7.83,0.64,0.38,0.64,0.38
2018-11-03 01:54:47 UTC,71857,2465.4,677.07,84.16,4.78,1.84,0.6,1.84,0.6
2018-11-03 01:56:07 UTC,71858,2305.27,642.82,85.2,4.04,2.02,0.76,2.02,0.76
2018-11-03 01:57:27 UTC,71859,2832.98,795,111.83,9.35,1.26,0.76,1.26,0.76
2018-11-03 01:58:47 UTC,71860,2863.13,816.02,108.64,7.96,2.76,2.42,2.76,2.42
2018-11-03 02:00:07 UTC,71861,2481.45,691.64,110.3,5.85,2.06,0.7,2.06,0.7
2018-11-03 02:01:27 UTC,71862,2479.47,698.02,101.49,8.71,3.31,0.98,3.31,0.98
2018-11-03 02:02:47 UTC,71863,2559.06,735.15,99.67,9.06,2.27,0.56,2.27,0.56
2018-11-03 02:04:07 UTC,71864,2486.93,700.58,73.69,7.36,1.6,1.36,1.6,1.36
2018-11-03 02:05:27 UTC,71865,2347.6,657.58,79.42,5.04,1.56,0.67,1.56,0.67
2018-11-03 02:06:47 UTC,71866,2358.85,663.04,87.98,3.83,1.41,0.83,1.41,0.83
2018-11-03 02:08:07 UTC,71867,2452.67,700.42,81.07,4.82,0.62,0.83,0.62,0.83
2018-11-03 02:09:27 UTC,71868,2354.2,675.62,70.6,3.73,0.73,0.36,0.73,0.36
2018-11-03 02:10:47 UTC,71869,2450.15,690.2,79.91,6.76,4.7,2.2,4.7,2.2
2018-11-03 02:12:07 UTC,71870,2525.87,712.16,95.11,6.04,2.02,0.78,2.02,0.78
2018-11-03 02:13:27 UTC,71871,2600.55,722.89,97.32,7.38,1.91,1.13,1.91,1.13
2018-11-03 02:14:47 UTC,71872,2955.75,853.05,109.27,9.75,2.23,1.2,2.23,1.2
2018-11-03 02:16:07 UTC,71873,2931,825.04,121.45,11.51,3.23,1.04,3.23,1.04
2018-11-03 02:17:27 UTC,71874,3258.06,925.89,151.64,12.7,3.85,0.85,3.85,0.85
2018-11-03 02:18:47 UTC,71875,3696.75,1039.48,170.23,12.84,4.55,1.43,4.55,1.43
2018-11-03 02:20:07 UTC,71876,3643.33,1039.56,164.87,18.62,5.78,1.07,5.78,1.07
2018-11-03 02:21:27 UTC,71877,3641.8,1035.78,176.24,19,4.98,1.6,4.98,1.6
2018-11-03 02:22:47 UTC,71878,3585.14,1002.8,151.34,14.89,3.39,0.59,3.39,0.59
2018-11-03 02:24:07 UTC,71879,3467.67,971.57,156.74,13.59,3.57,1.15,3.57,1.15
2018-11-03 02:25:27 UTC,71880,3520.47,1010.29,172.11,16.89,6.04,1.49,6.04,1.49
2018-11-03 02:26:47 UTC,71881,3380.87,948.04,120.29,13.04,3.47,0.58,3.47,0.58
2018-11-03 02:28:07 UTC,71882,3338.61,938.15,138.11,11.37,5.07,0.72,5.07,0.72
2018-11-03 02:29:27 UTC,71883,3426.39,966.76,149.39,8.96,2.35,0.52,2.35,0.52
2018-11-03 02:30:47 UTC,71884,3650.86,1029.52,168.86,21.18,4.52,1.61,4.52,1.61
2018-11-03 02:32:07 UTC,71885,3591.8,1031.04,147.84,10.33,1.27,0.44,1.27,0.44
2018-11-03 02:33:27 UTC,71886,3389.8,971.22,143.33,14.76,4.13,0.82,4.13,0.82
2018-11-03 02:34:47 UTC,71887,3247.6,929.93,136.67,10.33,4.36,1.49,4.36,1.49
2018-11-03 02:36:07 UTC,71888,3473.28,980.85,146.93,16.39,4.02,1,4.02,1
